Column1,title,author,content,price,grade,genre
259,빛이 드는 법,"
루이즈 페니 저/안현주 역
        ","



가마슈 경감의 일대 위기레프티 상 수상작에드거, 대거, 애거사, 매커비티, 굿리즈 초이스, 리뷰어스 초이스 상 후보작길을 잃은 사람들만이 발견하는 퀘벡의 어느 작은 마을 스리 파인스. 그리고 이제 그 사람 중 하나가 사라졌다. 가마슈 경감은 자신이 이끄는 살인 수사과가 최대 위기에 봉착했음에도 불구하고 자신이 좋아하는 그 작은 마을로 향한다. 거기서 그는 한때 세계에서 가장 유명한 사람 중 하나였던 여인의 실종을 알게 된다. 그 여인은 마침내 피난처를 찾았다고 생각했지만 그녀의 과거가 그곳으로 그녀를 쫓아왔다. 그리고 공포가 고조되는 가운데 가마슈는 역시 자신의 뒤를 쫓는 끔찍한 무언가를 알아챈다. 적들이 포위해 오는 와중에 아르망 가마슈는 살인 사건을 해결해야 하고, 좀처럼 의지가 되지 않는 협력자들과 함께 수십 년간 진행되어 왔던 음모를 막아야 한다. 하지만 시간이 없다. 그리고 예전 안식처였던 곳이 감옥이 된다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
14,220원
                    ",10,1
260,셜록 홈즈 베스트 단편 22선,"
아서 코난 도일 저/박재인 역
        ","



시대를 초월한 최고의 명탐정 셜록 홈즈와 그의 친구 왓슨 이 책에는 셜록 홈즈가 해결한 사건들 중 추리력과 기지가 정점에 달한 작품들을 골라 22선을 실었다. 그의 작품은 사건의 외형은 물론이고 해결해나가는 과정도 제각각 독특함을 자랑하고 있다. 실정법을 준수하는 경찰이 아니라 사실탐정인 셜록 홈즈는 단순히 범인이 누구인가를 밝혀내는데 그치지 않고, 사건의 진실을 알아내고 그와 관계된 사람들의 삶까지 보살핀다. 또한 매 사건마다 범인과 팽팽한 두뇌 대결을 벌여 결국 승복하게 만드는데, 위기의 순간에도 절대 유머를 잃는 법이 없는 모습은 독자로 하여금 책에서 손을 놓지 못하게 만드는 위력을 지닌다.이 작품들의 또 다른 묘미는 셜록 홈즈와 왓슨의 관계이다. 겉으로 보면 왓슨은 셜록 홈즈의 조수에 불과한 것 같지만 모든 것이 왓슨의 펜에 의해 정리되고 기록된다는 것을 감안하면, 과연 누가 주인공인지 의문을 갖게 된다. 셜록 홈즈의 유일한 친구이자 사건의 기록자인 왓슨이 없었다면 우리가 알고 있는 셜록 홈즈의 매력은 반감되었을 것이다.                    


","
13,950원
                    ",,1
261,파괴자들,"
정혁용 저
        ","



“결코 거부할 수 없는세상에서 가장 위험한 초대장이 도착했다!”하드보일드 누아르 소설의 새로운 스타일과 감각평균 평점 9.6 『침입자들』정혁용 신작 장편소설기존 한국 소설에서는 볼 수 없었던 색다른 스토리 전개와 감각적인 문장으로 독자들의 기대를 한 몸에 받았던 정혁용 소설가의 두 번째 장편소설이 드디어 출간되었다. 전작 『침입자들』이 한국형 하드보일드 누아르의 신세계를 개척했다면, 『파괴자들』은 그 매력을 최대한 끌어올려 독자들에게 장르소설 읽기의 즐거움을 선사한다. 특히 작은 동네에서 범죄 도시로 확장되는 세계관을 따라가며, 주인공 K의 숨겨진 과거를 발견하는 재미가 매우 쏠쏠하다. 그리고 마침내 택배기사에서 전쟁 용병으로 변신해 범죄자들을 쓸어버리는 K의 거침없는 언변과 화려한 액션은 코로나에 갇혀 버린 일상의 답답함을 일격에 날려버린다. 물론 그 과정에서 정혁용 작가 특유의 차가운 휴머니즘을 마주하고 위로를 받는 건 이 책을 펼치는 독자만이 얻을 수 있는 특별한 선물이다. 비열하고 냉정한 세상에서 사랑하는 사람을 지키기 위해 뜨겁게 살아가는 사람들의 이야기, 『파괴자들』을 지금 만나보자.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,600원
                    ",9.4,1
262,시인,"
마이클 코넬리 저/김승욱 역
        ","



크라임 스릴러의 대가 마이클 코넬리 최고의 역작“나는 소설을 보고 좀처럼 놀라는 일이 없다.하지만 『시인』의 마지막 장면은 정말 충격이었다.” - 스티븐 킹“내가 고른 사냥감은 처음부터 너였어, 잭.”마지막까지 범인을 눈치채기 힘든 ‘후더닛whodunnit’ 소설의 모범이자, 출간 즉시 전 세계적으로 돌풍을 일으키며 각종 추리문학상을 석권한 최고의 스릴러 『시인』이 새로운 시대의 새로운 독자들과 만날 채비를 마쳤다. 이번 개정판에서는 기존 번역을 전면적으로 검수하여 시대에 뒤떨어지는 표현을 수정하고 일부 틀린 표현을 바로잡았다. 또한 작품의 긴장감 넘치는 분위기를 한껏 살린 강렬한 디자인으로 책의 얼굴을 장식했다.이 작품은 첫 장부터 독자를 단번에 사로잡는다. 자칭 ‘죽음 담당’인 살인사건 전문기자 잭 매커보이는 어느 날 자신을 찾아온 형사들로부터 쌍둥이 형 션의 부고를 전해 듣는다. 베테랑 형사였던 션이 대학생 테레사 로프턴의 살인사건을 해결하지 못해 괴로워하다 “공간을 넘고, 시간을 넘어”라는 아리송한 유서 한 줄만을 남긴 채 스스로 생을 마감했다는 것이었다. 형의 자살을 받아들이기 힘들었던 잭은 조심스레 사건을 따라가기 시작하는데, 파면 팔수록 무언가가 석연치 않다. 션이 쓴 유서 한 줄은 에드거 앨런 포의 시에 등장한 것이었다. 그리고 션처럼 에드거 앨런 포의 시구를 유서로 남기고 자살한 살인사건 담당 형사가 한둘이 아니었다! 잭은 비로소 이것이 자살을 가장한 연쇄살인 행각임을 알아차린다.에드거상, 매커비티상, 셰이머스상, 네로울프상, 배리상 등 수많은 상을 휩쓴 독보적인 스릴러 거장 마이클 코넬리는 치밀하게 설계된 반전, 예측불허의 통쾌한 결말을 선보이며 이 작품에서 절정의 감각을 자랑한다. 스티븐 킹의 찬사대로 『시인』은 “고전 대접을 받을 자격이 있는 작품”이 분명하다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
15,120원
                    ",9.7,1
263,형사 부스지마 최후의 사건,"
나카야마 시치리 저/김윤수 역
        ","



사상 최악의 형사 VS 사상 최악의 범죄자묻지마 살인, 폭탄 폭발, 염산 테러, 독극물 주사… 계속되는 강력사건“죽음으로써 가치가 주어지는 인간이 존재해!”『연쇄 살인마 개구리 남자』 작가의 신작2009년 ‘이 미스터리가 대단해!’ 대상을 수상하며 48세의 나이에 등단한 이후 음악 미스터리와 코지 미스터리, 변호사 시리즈, 경찰 소설, 사이코패스 미스터리, 법의학 미스터리 등 폭넓은 주제에 도전하는 작가로 일본 추리소설계에서 주목받고 있는 나카야마 시치리의 신작 『형사 부스지마 최후의 사건』이 출간되었다. 나카야마 시치리는 『연쇄 살인마 개구리 남자』로 국내에서도 큰 인기를 얻은 작가로 독자들 사이에서 ‘대반전의 제왕’으로 불리며 많은 사랑을 받고 있다.SNS의 익명성과 비뚤어진 인정 욕구, 증폭된 악의가 일으키는 재앙을 신랄하게 파헤치는 이 소설집은 미스터리로서의 장르적 쾌감을 선사할 뿐 아니라, 사회에 대한 잘못된 복수심을 그럴듯한 논리로 포장하는 비열한 범죄자들에 대한 냉소와 풍자가 가득하다. 또한 확실한 물적 증거 없이는 그런 범죄자를 법으로 처벌할 수 없는 형사들의 고뇌와 갈등을 통해 사회 정의와 윤리에 대한 근원적인 질문을 던진다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,420원
                    ",9.3,1
264,조선의 형사들,"
정명섭 저
        ","



역사적 사실에 상상력을 더한 팩션 소설의 대가 정명섭좌우포도청의 군관 이종원과 육중창을 내세워조선 시대 사건들을 해결하고자 한다다양한 장르의 이야기를 만들어 내는 작가 정명섭. 그중에서도 기존에 존재하는 역사를 바탕으로 그 위에 이야기를 쌓은 역사소설 분야에서는 타의 추종을 불허한다. 그런 작가가 내놓은 조선시대 군관들의 이야기다. 좌포도청과 우포도청에서 각기 발탁된 한 명의 군관. 그들이 힘을 합해서 자신들 앞에 주어진 문제들을 해결한다.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,050원
                    ",9.8,1
265,아름답다 추하다 당신의 친구,"
사와무라 이치 저/오민혜 역
        ","



""거기엔 자살한 여학생이 남긴 주술이 담겨 있대.여자만 부릴 수 있고, 증오하는 여자를 추하게 바꿔 버리는,아주 무시무시한 주술이.”문학에서 호러 표현의 극치를 보여준다는 문단의 찬사를 받은 작가, 제22회 일본 호러소설대상 수상의 빛나는 이력을 가진 사와무라 이치가 새 작품으로 독자들을 만난다. 그는 미야베 미유키에게 “독자의 상상력을 자극하는 솜씨가 얄미울 정도로 능숙하다“고 감탄을 산 작풍을 한층 강화하여, 으스스한 학교 괴담에 학생들의 교실 내 계급을 좌우하는 외모 지상주의를 엮어 누구라도 공감하지 않을 수 없는 소설을 선보인다.괴담대로 요쓰카도 고등학교에서 가장 예쁜 여학생 하무라 사라사가 자살한 시점에서 이야기는 시작된다. 평소에 어떤 고민도 없이 당당하고, 머리도 좋아 성적도 좋고, 속한 그룹을 좌지우지하는 권력까지 지닌 사라사. 오래전 히메사키 레미의 죽음과 달리, 사라사를 아는 사람 모두가 “그렇게 예쁜 애가 무엇 때문에 자살을 하냐”며 의문을 품을 정도로 빛나는 미모를 지닌 여학생. 그녀가 죽은 뒤 미모순으로 다시 한번 권력이 개편된 학급에서는 주술이 실제로 존재하며, 누군가가 학우들 중 대상자를 골라 저주를 걸고 있다는 사실이 밝혀지는데……. 범인은 누구고, 원하는 게 무엇이기에 친구들에게 계속 주술을 거는 것일까? 여자를 추하게 만들 뿐 죽음에는 관여하지 않는 듯한 주술은 어떤 방식으로 사람을 죽게 만드는 것일까?                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,500원
                    ",9.1,1
266,완벽한 여자,"
민카 켄트 저/공보경 역
        ","



“누구도 나를 질투하지 않을 수 없다”부유한데다 육체적으로도 만족스러운 남편, 젊음과 미모, 탄력 있는 몸매불편할 만큼 모든 걸 다 가진 여자가 사라진 이유는?메러디스는 고작 22세에 재산도 많고 육체적으로도 만족스러운 연상의 남자 앤드루와 결혼해 완벽한 부촌 여자로 산다. 그녀의 언니 그리어는 업어 키우다시피 한 동생을 아끼는 만큼이나 동생의 삶이 못마땅하다. 고작 남자에게 의존하는 삶이라니? 그러나 호화로운 저택에서 한가로이 사는 동생은 사랑에 흠뻑 젖어 자기가 세상에서 가장 행복한 여자라고 생각한다.자매 사이의 갈등이 여전한 어느 날, 메러디스가 갑자기 아무 소지품도 없이 사라져버리고, 그리어는 이제 동생과 관련된 진실을 마주해야 한다.자의인지 타의인지도 불분명한 실종, 대체 그녀는 왜 사라진 것일까?                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,500원
                    ",9.1,1
267,진상,"
요코야마 히데오 저/이혁재 역
        ","



다양하지만 우리 주위에서 찾아볼 수 있는, 나와 우리의 이야기.흥미진진하게 읽다보면 나의 숨겨진 진상에 다가간다『진상』은 우리 주변에 널려있는, 범상치는 않지만 얼마든지 언제라도 우리 자신에게 일어날 수 있는 이야기로 구성돼 있다. 팍팍한 세상에서 21세기 현대인들이 겪고 있는, 가장 피부에 와 닿는 주제로 책을 채웠다. 모두 5가지 이야기를 다루고 있으며, 읽다보면 매번 고개가 끄덕여지는 주제들이다.작가 요코야마 히데오는 기자출신답게 사회에서 가장 문제가 되고 있는 사건, 사안들을 다뤄온 작가다. 12년간 기자생활을 했고, 그런 경력에 걸맞게 작가로 독립한 후 발표한 추리-범죄물 「루팡의 소식」이 산토리 미스터리 대상 가작에 뽑힌다. 후속작 「어둠의 계절」도 추리소설의 거장을 기리기 위해 제정된 마쓰모토 세이초 상을 수상하며, 다시 「동기」로 일본추리작가협회상을 안는다. 이들 외에도 「간수안」 등 기자로서 현장에서 체험하고 느낀 생생한 경험과 추리력이 작품에 반영됐다. 전체적인 작품 흐름은 복잡한 범죄 속에서도, 인간에 대한 이해와 동정심을 버리지 않는 것. 그런 흐름은 진상에도 잘 나타나 있다. 이 작품에 실린 다섯 개의 소설은 현대인이 직면하고 있는 5대 고민인 주거문제, 상사와 갈등 및 선거, 부모와 자녀의 갈등, 실직, 양심과 외로움을 그리고 있다.                    


","
13,500원
                    ",9.6,1
268,디 아더 미세스,"
메리 쿠비카 저/신솔잎 역
        ","



정유정 작가가 직접 읽고 극찬한 미스터리의 백미넷플릭스 영화화, 전 세계 20개국 번역 출판5년 전, 『굿 걸』로 화려한 등장을 알렸던 ‘스릴러의 여왕’ 메리 쿠비카가 독자들의 심장을 강타할 신작 『디 아더 미세스』로 돌아왔다. 『7년의 밤』, 『완전한 행복』의 정유정 작가가 “아직 안 쓴 게 아니라, 생각조차 못 했으면서 빼앗긴 듯 억울한 이야기”라고 극찬한 소설이다. 출간과 동시에 ‘뉴욕 타임스’ 베스트셀러에 오르며 전 세계 20개국에 판권이 팔렸고, OTT 시장의 최강자 ‘넷플릭스’에서 영화화를 결정할 만큼 작품성과 흥행성을 동시에 인정받았다. 또한, 미스터리 장르에서는 드물게 주체적으로 사건을 해결하는 여성을 주인공으로 설정, 스릴러와 감동을 한 작품에 녹여냄으로써, 여성 독자들이 미스터리 장르로 눈을 돌리는 데 큰 역할을 했다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
14,220원
                    ",9.4,1
269,여름의 시간,"
한새마, 김재희, 류성희, 홍선주, 사마란 저 외 2명
                    
정보 더 보기/감추기



한새마
김재희
류성희
홍선주
사마란
황세연
홍성호




","



사랑이라는 이름의 미스터리 일곱 편‘사랑’이라는 테마와 ‘미스터리’라는 장르의 환상적인 결합!섬세한 감각으로 문학성을 인정받은 작가 7인이 죽음보다 더 미스터리한 사랑을 그리다장르 탄생 시초부터 죽음이란 주제를 천착해 왔던 미스터리란 필터로 사랑의 여러 모양을 바라보면 어떤 모습일까? 사랑에 미쳐있는 동안 무슨 일이 일어날까? 사회가 그어놓는 모든 상식과 금기를 넘어서는 사랑을 위하여 당신은 무엇까지 할 수 있는가? 이 책은 그동안 애써 눌러왔던 무의식과 낯선 감정에 두려움을 느끼면서 멈출 수 없는 그 감정을 좇는 일곱 편의 사랑 이야기를 엮었다. 섬세한 감각으로 문학성을 인정받은 작가 7인이 사랑이야말로 사람의 수많은 욕망 중 가장 불가해한 것임을 이야기한다.                    




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,950원
                    ",9.6,1
270,셜록홈즈의 모험 (큰글자책),"
아서 코난 도일 저/자유토론편집부 편
        ",,"
20,000원
                    ",,1
271,그래서 죽일 수 없었다,"
잇폰기 도루 저/김은모 역
        ","



“또 다른 살인을 막고 싶다면, 나와의 설전에서 이겨라!”연쇄 살인범과 신문 기자가 펼치는 충격과 전율의 지면 대결제27회 아유카와 데쓰야 우수상 수상작신인답지 않은 필력으로 심사위원들에게 높은 평가를 받으며 제27회 아유카와 데쓰야 우수상을 수상한 데 이어, 2019년 출간과 동시에 대중의 관심을 사로잡았던 휴먼 미스터리 걸작 『그래서 죽일 수 없었다』가 국내에 번역 출간되었다. 수도권에서 세 건의 연쇄살인사건이 발생했으나 결정적인 단서는 없고 발생 지역도 제각기 달라 합동수사에 난항을 겪는 가운데, 살인사건의 진범이라 주장하는 ‘백신’이 신문 기자에게 도전장을 던지며 이야기가 시작되는 『그래서 죽일 수 없었다』는 무엇보다 언론 보도에 관한 생생하고 현실감 넘치는 서술이 압권인 작품이다. 본격적인 인터넷 시대의 도래와 함께 악화일로를 걷고 있는 종이매체 산업. 작품 속 일본의 주요 신문사 [다이요 신문]도 예외는 아니다. 경영 환경의 악화로 젊은 세대를 겨냥한 콘텐츠, 디지털 회원의 확보 등에 관한 주장이 있는가 하면, 주총에서는 경영진 교체의 가능성이 조심스럽게 언급되는 상황에서 ‘백신’의 도발은 신문사에 새로운 전환점을 마련해준다. 인간을 마땅히 제거해야 할 바이러스라 규정하고 무차별 살인에 관한 자신만의 살인 철학을 관철해나가는 ‘백신’에 대항하여, 기자 잇폰기 도루는 범인에 대한 단서를 얻기 위해 반박 논리를 제시하고 ‘백신’을 도발하며 팽팽한 긴장감을 구축해나간다. 때마침 경영난을 겪던 [다이요 신문]도 범죄를 경영에 적극 활용하면서 최저점을 향해가던 구독자 수도 V자 곡선을 그리며 급상승하는데…….                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,870원
                    ",9.3,1
272,진범인,"
쇼다 간 저/홍미화 역
        ","



경찰 소설의 진수를 보여주는 놀라운 수사물. 다섯 살 아이의 목숨을 빼앗은 잔인한 진범인을 추적해가는 형사들의 집념이 40년의 시간을 넘나들며 펼쳐진다. 도메이 고속도로 스소노 버스 정류장 부근에서 타살된 남성의 시신이 발견된다. 칼에 찔려 사망한 스도 이사오는 41년 전에 유괴 사건으로 아들 마모루를 잃은 피해자였다. 마모루 유괴 사건은 범인을 잡지 못하고 미제인 채로 시효가 지나고 말았다. 시즈오카 경찰서의 구사카 형사는 피해자인 스도 이사오의 죽음과 그의 아들이 유괴된 사건이 연관성이 있다고 생각하고 수사를 시작한다. 그리고 이 유괴 살해 사건의 시효가 끝나기 1년 전이었던 26년 전에 특별수사반이 편성되어 대대적인 재수사가 있었다는 사실을 알게 된 구사카는 그 당시 수사를 지휘했던 관리관 시게토 세이치로에게 만남을 요청하는데……. 41년 전에 발생한 아동 유괴 살인 사건의 잔혹한 진범인은 과연 누구인가? 범인을 잡기 위한 형사들의 가슴 뜨겁고 철저한 수사가 펼쳐진다.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
11,700원
                    ",9.4,1
273,1의 비극,"
노리즈키 린타로 저/이기웅 역
        ","







끝없이 산란하는 악몽, 구원 없는 반전 결말
우롱하고, 기만하고, 마지막까지 완벽하게 배신한다!
2021년 tvN 드라마 [더 로드 : 1의 비극] 원작

『1의 비극』은 1988년 『밀폐교실』로 데뷔해 2004년 『잘린 머리에게 물어봐』로 각종 미스터리 문학상을 석권한 노리즈키 린타로의 본격미스터리로, ‘탐정 노리즈키 린타로 시리즈’의 네번째 작품이자 『요리코를 위해』와 『또다시 붉은 악몽』을 잇는 ‘비극 삼부작’의 두번째 작품이다. 가족의 비극을 통해 인간의 어둡고 이기적인 내면을 탐구하는 ‘비극 삼부작’은 현실적인 드라마, 서스펜스와 속도감이 넘치는 전개, 해결의 의외성과 충격적 반전으로 독자를 사로잡으며 시리즈 안의 시리즈로 사랑받고 있다. 

『요리코를 위해』의 자매편인 동시에 그 안티테제이기도 한 『1의 비극』은 현재의 행복한 가정을 깨트리지 않기 위해 양아들을 끌어안고 친아들의 죽음에 안도하는 비정한 아버지를 통해 인간의 이중성과 모순적인 혈육의 정을 묻는 작품이다. 『요리코를 위해』가 독자에게 강렬한 충격과 암시를 던지는 ‘아버지(니시무라 유지)의 수기’에서 출발해 은폐된 진실을 추적해가는 탐정의 여정을 담고 있다면, 『1의 비극』은 작품 전체가 ‘아버지(야마쿠라 시로)의 수기’라 할 수 있으며, 여기서 노리즈키 탐정은 가장 강력한 용의자의 알리바이를 증명하는 제삼자로 등장한 뒤 두 가족 사이에 벌어진 비극의 내막을 추적한다.


                                    








 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,600원
                    ",9.4,1
274,나의 왼쪽 너의 오른쪽,"
하승민 저
        ","



데뷔작 『콘크리트』로 언론과 독자의 호평을 받은 하승민 작가의 신작 『나의 왼쪽 너의 오른쪽』이 황금가지의 단행본 레이블인 [수상한 서재]의 네 번째 작품으로 출간되었다. 전작에서 쇠락한 도시를 배경으로 의문의 실종사건을 추적하는 변호사와 그를 둘러싼 여러 군상들의 이야기를 농밀한 문장과 예리한 시선으로 담아낸 저자는, 1년 만에 선보인 신작 『나의 왼쪽 너의 오른쪽』을 통해 정유정, 김언수를 잇는 한국형 스릴러 작가로서의 야심찬 도전장을 내민다. 『나의 왼쪽 너의 오른쪽』은 1980년 광주 민주화 운동을 이야기의 시발점으로 하여, 묵진이라는 가상의 항구 도시에서 벌어지는 부정과 타락, 그리고 그 이면에서 기생하는 여러 인간군상이 얽히고설키며 부딪히는 복잡한 구성과 연속된 극적 긴장감을 통해 한국형 추리 스릴러의 완성형을 표방한 작품이다. 특히 NHN 등 중견 IT 기업에서 10년 넘게 근무하며 수천 명을 인터뷰했던 저자의 경험을 토대로, 작품 속에서 선과 악, 욕망과 배덕, 광기와 이상 심리의 경계를 넘나드는 독보적 캐릭터들을 구축해낸다.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,500원
                    ",9.6,1
275,놈의 기억 2,"
윤이나 저
        ","







내 아내를 죽인, 놈의 기억을 찾고 싶었다!
네이버 지상최대공모전 크리에이티브 선정작

천재 뇌과학자 한정우는 ‘사람의 기억을 삭제·이식할 수 있다.’라는 논문을 게재하며 학계의 주목을 받는다. 최고의 영예를 거머쥔 그 날, 정우는 집에 침입한 괴한에 의해 둔기에 머리를 맞고 의식을 잃는다. 나흘 만에 정신이 들었을 때 아내는 19층에서 떨어져 살해됐고, 유일한 목격자인 9살 딸은 충격으로 말을 잃었다. 정우는 결국 트라우마에 시달리는 딸의 기억을 지운다. 그리고 그는 기억 삭제·이식술을 활용해 범인을 잡겠다고 다짐하며 은밀히 연구를 이어가는데…. 

『놈의 기억』은 기억을 삭제·이식하는 기술을 발명한 대학교수 한정우가 아내를 죽인 살인자를 추적해나가는 이야기를 담은 미스터리 스릴러다. 드라마로 제작되어도 손색이 없을 만큼 생생하고 속도감이 느껴지는 이 소설은 ‘2020 네이버 지상최대공모전 크리에이티브 펀딩 페스티벌’에 선정되며 독자들에게 가능성을 인정받았다. 용의자의 기억을 스스로에게 이식하고, 범인을 추적해 가면서 알게 되는 충격적인 진실과 반전은 이 책의 묘미라 할 수 있다. 처음부터 끝까지 책을 놓을 수 없는 긴장감의 연속에 살인자가 누구인지 함께 추리해 나가는 재미 또한 느낄 수 있을 것이다. 

                                    








 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,420원
                    ",9.7,1
276,놈의 기억 1,"
윤이나 저
        ","







내 아내를 죽인, 놈의 기억을 찾고 싶었다!
네이버 지상최대공모전 크리에이티브 선정작

천재 뇌과학자 한정우는 ‘사람의 기억을 삭제·이식할 수 있다.’라는 논문을 게재하며 학계의 주목을 받는다. 최고의 영예를 거머쥔 그 날, 정우는 집에 침입한 괴한에 의해 둔기에 머리를 맞고 의식을 잃는다. 나흘 만에 정신이 들었을 때 아내는 19층에서 떨어져 살해됐고, 유일한 목격자인 9살 딸은 충격으로 말을 잃었다. 정우는 결국 트라우마에 시달리는 딸의 기억을 지운다. 그리고 그는 기억 삭제·이식술을 활용해 범인을 잡겠다고 다짐하며 은밀히 연구를 이어가는데…. 

『놈의 기억』은 기억을 삭제·이식하는 기술을 발명한 대학교수 한정우가 아내를 죽인 살인자를 추적해나가는 이야기를 담은 미스터리 스릴러다. 드라마로 제작되어도 손색이 없을 만큼 생생하고 속도감이 느껴지는 이 소설은 ‘2020 네이버 지상최대공모전 크리에이티브 펀딩 페스티벌’에 선정되며 독자들에게 가능성을 인정받았다. 용의자의 기억을 스스로에게 이식하고, 범인을 추적해 가면서 알게 되는 충격적인 진실과 반전은 이 책의 묘미라 할 수 있다. 처음부터 끝까지 책을 놓을 수 없는 긴장감의 연속에 살인자가 누구인지 함께 추리해 나가는 재미 또한 느낄 수 있을 것이다. 

                                    








 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
12,420원
                    ",9.7,1
277,영매탐정 조즈카,"
아이자와 사코 저/김수지 역
        ","



미스터리 차트를 석권한 압도적인 NO.1 지금 단 한 권의 소설을 찾는다면! 『영매탐정 조즈카』“많은 말이 필요 없다! 직접 읽고 놀라시길!”_‘이 미스터리가 대단하다!’ 심사평에서2009년 『오전 0시의 상드리용』으로 제19회 ‘아유카와데쓰야상’을 받으며 일본 문단에 등장한 이래, 주로 우리 주변의 불가사의를 다룬 말랑말랑한 ‘일상 미스터리’와 『소설의 신』 등 푸릇푸릇한 청춘소설 부문에서 두각을 나타낸 작가 ‘아이자와 사코’. 그가 데뷔 10주년을 맞아 처음으로 살인사건이라는 독한 테마에 도전, 『영매탐정 조즈카』를 발표했다. 장르는 수수께끼 풀이가 묘미인 ‘본격미스터리’, 이국적 외모에 뛰어난 직감을 소유한 영매 소녀 ‘조즈카’와 논리적 추론을 무기로 하는 추리소설가 ‘고게쓰’ 콤비가 경찰을 도와 난제 사건을 해결해나가는 이야기이다. 매력적인 캐릭터, 치밀하게 계산된 복선과 반전, 멈출 수 없는 속도감… 출간 즉시 동료 작가, 전국 서점원, 독자 들의 뜨거운 환호를 얻었고, 그해 말 제20회 본격미스터리대상을 수상한 것을 시작으로, 이 미스터리가 대단하다! 1위, 본격미스터리 베스트10 1위, 2019년 애플북스 베스트북, SR회 미스터리베스트10 1위 등 전례 없이 도서차트 5관왕에 오르는 기염을 토하며 다소 주춤하던 도서 시장에 일대 파란을 일으켰다. 끝까지 다 읽은 독자에게만 주어지는 오소독스한 본격추리의 맛! 이제 한국 독자들이 누릴 차례이다.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
13,320원
                    ",9.2,1
278,전남친의 유언장,"
신카와 호타테 저/권하영 역
        ","







「나를 죽인 범인에게 내 전 재산을 줄 것!」
돈에 미친 여자 변호사의 유산 상속 미스터리! 

거대 제약회사의 후계자인 모리카와 에이지는 「내 전재산을 나를 죽인 범인에게 줄 것!」이라는 기묘한 유언장을 남긴 채 30세의 나이로 사망한다. 학생시절에 그와 3개월간 사귀었던 변호사 켄모치 레이코는 에이지의 친한 친구 하나를 범인으로 내세워 그 대리인 자격으로 범인 선출전에 참여한다. 하지만 유언장 원본이 보관되어 있던 금고를 도난당하고, 에이지의 고문변호사가 의문의 죽음을 당하는데….


                                    






","
13,500원
                    ",8.7,1
279,기타기타 사건부,"
미야베 미유키 저/이규원 역
        ","


MD 한마디

                                    [수수께끼 풀이와 괴담의 절묘한 만남] 미야베 미유키의 에도 시대 연작소설 ‘기타기타 시리즈’의 첫 이야기. 한 결혼식장에, 자신이 그가 사별한 전 부인의 환생이라고 주장하는 여성이 찾아와 난동을 부린다. 결혼식에 참석한 청년 기타이치는 그의 말에 의구심을 품고 해결에 나서는데, 수수께끼의 실마리는 어디에 있을까. -소설MD 박형욱
                                





수수께끼 풀이와 괴담이 절묘하게 어우러진거장 미야베 미유키의 새로운 시리즈 제1탄!불의의 사고로 아기와 함께 세상을 떠난 아내를 잊지 못해 독신으로 지내던 남자가 새로운 인연을 만나 결혼을 약속한다. 하지만 결혼식 당일. 여러 사람의 축복을 받으며 입장하려던 신랑 신부 앞에 낯선 여자가 나타나 난동을 부리는데. 여자는, 자신이 아기와 함께 세상을 떠난 전처이며 다시 부부가 되기 위해 저승에서 돌아와 환생했다고 주장한다. 한편 왜소한 체격으로 저잣거리를 돌아다니며 문고를 파는 청년 기타이치는, 우연한 기회에 신랑 측으로부터 하객들에게 나눠줄 답례품을 의뢰받았다가 결혼식에까지 참석하게 되고, 저승에서 돌아와 환생했다고 주장하는 여자의 말에 의구심을 품으며 이를 해결하기 위해 사건의 한복판으로 뛰어드는데. 정말 저승에서 아내가 돌아온 것일까. 기이한 수수께끼를 풀고 괴담을 좇아 트러블을 해결하는 경쾌무쌍한 활약극! 작가 미야베 미유키가 새롭게 선보이는 에도 시대 연작소설 ‘기타기타 시리즈’의 첫 번째 이야기.                     




 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기


","
14,220원
                    ",9.8,1
